interaction_id,lead_id,contact_name,contact_role,company_name,company_sector,company_country,company_city,company_num_employees,company_annual_revenue_eur,lead_source,lead_entry_date,initial_interest_notes,call_number,call_timestamp,days_since_entry,days_since_last_call,prev_outcome,prev_next_step,current_transcript,current_outcome,next_step,final_status
27bc4dcd-be7,95a14b58,Isabel Romero,Director de Operaciones,Prime Dynamics,Seguros,España,Zaragoza,194,32892000,Referencia de cliente,2026-03-29,La empresa Prime Dynamics mostró un fuerte interés en optimizar sus costes de movilidad debido al alto volumen de desplazamientos que realizan mensualmente.,1,2026-04-02,4,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Isabel, soy Pablo Fernández de MoveUp. ¿Cómo estás?
Contacto: Hola Pablo, muy bien, gracias. Estoy interesada en cómo pueden ayudarnos con nuestros desplazamientos.
Agente: Perfecto. Sé que Prime Dynamics tiene un alto volumen de viajes. ¿Nos puedes contar un poco más sobre sus necesidades?
Contacto: Claro, estamos creciendo y eso ha aumentado nuestros costes de movilidad. Necesitamos una solución eficiente.
Agente: Entiendo. Nuestra plataforma podría reducir esos costes de manera significativa, además de proporcionar seguimiento en tiempo real. ¿Qué presupuesto manejan para este tipo de soluciones?
Contacto: Actualmente, estamos revisando el presupuesto, pero nos interesa algo competitivo.
Agente: Perfecto, enviaré más información detallada sobre nuestras tarifas y beneficios. ¿Te parece bien?
Contacto: Sí, por favor. Así podemos revisarlo con más calma.
Agente: De acuerdo, Isabel. Te enviaré la documentación hoy mismo.
Contacto: Excelente, estaré esperando.
Agente: Gracias por tu tiempo, Isabel. Hablamos pronto.
Contacto: Gracias a ti, Pablo.",Isabel mostró un interés claro en optimizar costes de movilidad y solicitó más información.,Enviar documentación,Converted
90c89c2c-37b,95a14b58,Isabel Romero,Director de Operaciones,Prime Dynamics,Seguros,España,Zaragoza,194,32892000,Referencia de cliente,2026-03-29,La empresa Prime Dynamics mostró un fuerte interés en optimizar sus costes de movilidad debido al alto volumen de desplazamientos que realizan mensualmente.,2,2026-04-05,7,3,Isabel mostró un interés claro en optimizar costes de movilidad y solicitó más información.,Enviar documentación,"Agente: Hola Isabel, soy Pablo de nuevo. ¿Tuviste oportunidad de revisar la documentación?
Contacto: Sí, la revisamos y nos pareció bastante interesante.
Agente: Eso es genial. ¿Tienen alguna pregunta o preocupación que pueda resolver?
Contacto: Nos gustaría saber cómo sería el proceso de integración y si hay soporte para cualquier problema.
Agente: Claro, nuestro equipo de soporte está disponible 24/7 y la integración es rápida. Además, Roberto Sánchez, nuestro especialista, puede guiaros en todo el proceso.
Contacto: Eso suena perfecto. Creo que estamos listos para seguir adelante.
Agente: Excelente, Isabel. Entonces, ¿confirmamos la implementación para la próxima semana?
Contacto: Sí, por favor, cuanto antes mejor.
Agente: Perfecto. Te enviaré un correo de confirmación y los siguientes pasos.
Contacto: Muy bien, muchas gracias, Pablo.
Agente: A ti, Isabel. Estamos emocionados de colaborar con Prime Dynamics.
Contacto: Igualmente, hasta luego.
Agente: Hasta luego, Isabel.",Isabel confirmó su interés y avanzaron con la implementación de MoveUp.,Esperar confirmación cliente,Converted
3acbce6e-2f0,b48d6b77,Marta Vega,Director de RRHH,Prime Group,Educación,España,Granada,38,5678000,Llamada en frío,2026-02-25,El contacto mostró un interés inicial debido a la búsqueda de opciones más económicas para transporte corporativo.,1,2026-03-04,7,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Marta, soy Javier Torres de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Javier, bien, gracias. ¿En qué puedo ayudarte?
Agente: Quería hablarte sobre cómo MoveUp podría ser una solución eficiente para los desplazamientos corporativos de Prime Group.
Contacto: Entiendo, pero la verdad es que ya trabajamos con otro proveedor y estamos satisfechos.
Agente: Por supuesto, eso es comprensible. ¿Hay algún aspecto que sientas que podría mejorar con tu proveedor actual, como el servicio al cliente o la flexibilidad de precios?
Contacto: Principalmente el tema del presupuesto. La situación económica nos ha hecho ser más estrictos con los gastos.
Agente: MoveUp ofrece tarifas competitivas y personalizables. Podemos adaptarnos a las necesidades de empresas de vuestro tamaño.
Contacto: Agradezco la información, pero en estos momentos no estamos buscando cambiar de proveedor.
Agente: Entiendo. Si en el futuro decides explorar otras opciones, ¿te gustaría que te enviara más información para que la tengas a mano?
Contacto: Prefiero que, si acaso, me contactes más adelante. Ahora mismo no estamos interesados.
Agente: Perfecto, Marta. Gracias por tu tiempo. Estaré disponible si necesitas algo más.
Contacto: Gracias, Javier. Hasta luego.",El contacto mostró escepticismo y declinó explorar más opciones debido a un presupuesto limitado y satisfacción con el proveedor actual.,Cerrar lead - no interesado,Lost
7b30ac0e-76f,4e084e5e,María Díaz,Director Financiero,Corp Partners,Farmacéutica,España,Málaga,374,73493000,Referencia de cliente,2025-11-16,"Corp Partners mostró un interés inicial debido a una referencia de cliente satisfecho, pero mencionaron restricciones presupuestarias.",1,2025-11-23,7,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola María, soy Carlos Martínez de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Carlos, bien, gracias. ¿Y tú?
Agente: Muy bien, gracias. Quería hablarte sobre cómo MoveUp puede optimizar la movilidad de tu empresa. Me comentaron que ya tenéis un proveedor, pero creemos que podemos ofrecer una solución más competitiva.
Contacto: Sí, efectivamente ya estamos trabajando con otro proveedor y, sinceramente, estamos satisfechos con su servicio.
Agente: Entiendo, ¿podrías decirme cuántos viajes suelen gestionar al mes? Quizás podamos ajustar una propuesta que se alinee mejor con vuestro presupuesto.
Contacto: Aproximadamente unos 300 viajes mensuales, pero ahora mismo estamos revisando todos nuestros contratos debido a una reorganización interna.
Agente: Lo comprendo. Podría ser útil revisar esto con nuestro especialista. ¿Te parece si agendamos una reunión con Tomás Iglesias para ver el valor añadido que podríamos ofrecer?
Contacto: Podría ser, pero ahora mismo no puedo comprometerme a una reunión hasta que tengamos más claro nuestro presupuesto.
Agente: Claro, lo entiendo. Te enviaré alguna documentación para que la revises cuando tengas tiempo. ¿Te parece bien?
Contacto: Sí, por favor envíamela.","La llamada se centró en evaluar el interés de Corp Partners, pero encontraron objeciones debido a su proveedor actual y reorganización interna.",Enviar documentación,Lost
635ee2ce-3bf,4e084e5e,María Díaz,Director Financiero,Corp Partners,Farmacéutica,España,Málaga,374,73493000,Referencia de cliente,2025-11-16,"Corp Partners mostró un interés inicial debido a una referencia de cliente satisfecho, pero mencionaron restricciones presupuestarias.",2,2025-11-30,14,7,"La llamada se centró en evaluar el interés de Corp Partners, pero encontraron objeciones debido a su proveedor actual y reorganización interna.",Enviar documentación,"Agente: Hola María, soy Carlos de nuevo. Espero que hayas podido revisar la documentación que te envié la semana pasada.
Contacto: Hola Carlos, sí, la he revisado. Sin embargo, en este momento no estamos interesados en cambiar de proveedor.
Agente: Entiendo, ¿hay algún aspecto que consideras que podríamos mejorar para que MoveUp sea una opción viable para Corp Partners en el futuro?
Contacto: Principalmente, el tema del presupuesto. Estamos en un año complicado y realmente necesitamos mantenernos dentro de los números actuales.
Agente: Comprendo la situación. Si en el futuro el contexto cambia, no dudes en contactarme. Estaremos encantados de reevaluar la propuesta con condiciones más favorables.
Contacto: Lo agradezco, Carlos. De momento preferimos no hacer cambios.
Agente: Perfecto, María. Gracias por tu tiempo y consideración. Si necesitas algo más, aquí estoy.
Contacto: Gracias, Carlos.",María confirmó que no están interesados debido a restricciones presupuestarias y satisfacción con su proveedor actual.,Cerrar lead - no interesado,Lost
9edab693-5de,bf3df7cc,Elena Iglesias,CFO,Tech Services,Logística,España,Las Palmas,137,21288000,Referencia de cliente,2025-12-07,"Elena Iglesias mostró un interés moderado, queriendo explorar opciones para mejorar la movilidad corporativa, aunque no tienen urgencia inmediata.",1,2025-12-10,3,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Buenos días, Elena. Soy Pablo Fernández de MoveUp. ¿Cómo estás hoy?
Contacto: Hola, Pablo. Estoy bien, gracias. ¿Tú?
Agente: Muy bien, gracias. Quería hablar contigo sobre nuestras soluciones de movilidad corporativa. ¿Tienen algún volumen de viajes al mes que quisieran cubrir con un servicio como el nuestro?
Contacto: Actualmente, gestionamos unos 50 viajes mensuales, principalmente para ejecutivos y visitas a nuestros centros logísticos.
Agente: Perfecto, eso es algo que podemos manejar sin problema. Nuestro servicio incluye opciones flexibles para ajustarse a diferentes presupuestos.
Contacto: Eso suena interesante. Aunque en estos momentos estamos evaluando varias opciones y no tenemos un presupuesto aprobado.
Agente: Lo entiendo. Para que tengas más información, te puedo enviar documentación detallada sobre nuestras tarifas y cómo podemos ayudar a optimizar sus gastos de transporte.
Contacto: Sí, por favor. Me gustaría ver esas opciones antes de tomar cualquier decisión.
Agente: Claro, te lo enviaré por correo hoy mismo. ¿Hay algo más en lo que te pueda ayudar ahora?
Contacto: No, eso sería todo por ahora. Gracias, Pablo.
Agente: De acuerdo, gracias a ti, Elena. Seguimos en contacto.",La llamada se centró en entender las necesidades de movilidad de Tech Services y enviar documentación para evaluación.,Enviar documentación,Nurturing
273839d9-e64,bf3df7cc,Elena Iglesias,CFO,Tech Services,Logística,España,Las Palmas,137,21288000,Referencia de cliente,2025-12-07,"Elena Iglesias mostró un interés moderado, queriendo explorar opciones para mejorar la movilidad corporativa, aunque no tienen urgencia inmediata.",2,2025-12-15,8,5,La llamada se centró en entender las necesidades de movilidad de Tech Services y enviar documentación para evaluación.,Enviar documentación,"Agente: Hola, Elena. Soy Pablo nuevamente, de MoveUp. Espero que hayas recibido la documentación que te envié.
Contacto: Hola, Pablo. Sí, la recibí, gracias. La hemos estado revisando.
Agente: Excelente. ¿Tienen alguna pregunta o hay algo que necesites que aclaremos?
Contacto: La información está bastante clara. Sin embargo, necesitamos un poco más de tiempo para decidir, ya que estamos esperando una aprobación presupuestaria.
Agente: Entiendo perfectamente. Mientras tanto, podríamos programar una demostración con nuestro especialista, Roberto Sánchez, para mostrarte en mayor detalle cómo funciona nuestro servicio.
Contacto: Me parece bien, pero preferiría esperar a tener más claridad sobre nuestro presupuesto antes de avanzar.
Agente: Está bien, Elena. Nos mantenemos en contacto y a tu disposición. ¿Te parece bien si te vuelvo a contactar en un par de semanas?
Contacto: Sí, eso estaría perfecto. Gracias por tu paciencia.
Agente: Gracias a ti, Elena. Espero que podamos trabajar juntos pronto.","Elena confirmó que la documentación fue recibida, pero necesitan más tiempo para la aprobación presupuestaria antes de proceder.",Cerrar lead - nurturing,Nurturing
7c4e6695-836,a0e18acb,Carlos Moreno,Jefe de Proyectos,Tech Innovations,Tecnología,España,Barcelona,688,58185000,Partner comercial,2026-03-14,Carlos mostró mucho interés debido al crecimiento de la empresa y la necesidad urgente de reducir los costes de movilidad.,1,2026-03-18,4,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Carlos, soy Ana Ruiz de MoveUp. Quería hablar contigo sobre cómo podríamos ayudar a Tech Innovations con vuestro volumen de desplazamientos.
Contacto: Hola Ana, gracias por llamar. Justo ahora estamos buscando opciones para gestionar mejor nuestros viajes, el volumen ha crecido mucho.
Agente: Entiendo. Me imagino que eso también ha incrementado los costes, ¿cierto?
Contacto: Exactamente, queremos encontrar una solución que nos permita optimizar esto sin sacrificar calidad en el servicio.
Agente: Seguro que podemos ayudar. ¿Podrías darme una idea del presupuesto que manejáis para movilidad?
Contacto: Claro, estamos buscando algo que se ajuste, pero que también nos dé más control sobre los gastos.
Agente: Perfecto. Me gustaría agendar una reunión con Roberto Sánchez, nuestro especialista, para que puedas ver cómo operamos y cómo podría ajustarse a vuestras necesidades. ¿Te parece bien?
Contacto: Me parece excelente, ¿cuándo podría ser?
Agente: ¿Qué tal la próxima semana? Así tendré toda la información lista para ti.
Contacto: Genial, coordinemos.
Agente: Perfecto, te confirmaré el día y hora exactos por correo.
Contacto: Gracias, Ana.
Agente: A ti, Carlos.",Carlos mostró interés en coordinar una reunión con el especialista para profundizar en la oferta de MoveUp.,Agendar demo/reunión con especialista,Converted
f6950b9a-c70,a0e18acb,Carlos Moreno,Jefe de Proyectos,Tech Innovations,Tecnología,España,Barcelona,688,58185000,Partner comercial,2026-03-14,Carlos mostró mucho interés debido al crecimiento de la empresa y la necesidad urgente de reducir los costes de movilidad.,2,2026-03-23,9,5,Carlos mostró interés en coordinar una reunión con el especialista para profundizar en la oferta de MoveUp.,Agendar demo/reunión con especialista,"Agente: Hola Carlos, soy Ana de nuevo. Solo quería confirmar nuestra reunión de hoy con Roberto a las 3 p.m.
Contacto: Hola, Ana. Sí, estamos listos para la reunión.
Agente: Excelente. Carlos, ¿alguna otra preocupación o pregunta antes de iniciar?
Contacto: No, solo queremos asegurarnos de que el servicio pueda adaptarse rápidamente a nuestras necesidades.
Agente: Perfecto, eso es algo que Roberto puede explicar mejor. Él te mostrará cómo personalizamos nuestro servicio para cada cliente.
Contacto: Muy bien, suena bien.
Agente: Después de la reunión, si todo es satisfactorio, podemos proceder con la firma del acuerdo.
Contacto: Claro, eso esperamos. Si todo está claro, estaríamos interesados en proceder.
Agente: Fantástico, entonces nos vemos a las 3 p.m.
Contacto: Perfecto, gracias Ana.
Agente: Gracias a ti, Carlos.","Se confirmó la reunión con el especialista y se estableció que, si todo era satisfactorio, procederían con la firma del acuerdo.",Esperar confirmación cliente,Converted
6e6ab0de-d6a,017a4e69,Marta Pérez,Director Comercial,Smart Group,Alimentación,España,Valencia,3955,1156058000,Partner comercial,2026-01-20,"Smart Group mostró gran interés debido a su crecimiento y al alto volumen de desplazamientos, buscando una solución urgente para reducir costes de movilidad.",1,2026-01-25,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Marta, soy Diego López de MoveUp. ¿Cómo estás?
Contacto: Hola Diego, muy bien, gracias. Estoy interesada en saber más sobre vuestro servicio.
Agente: Genial. Entiendo que estáis experimentando un crecimiento significativo en Smart Group. ¿Cómo están gestionando actualmente los desplazamientos de vuestro personal?
Contacto: Actualmente, utilizamos un mix de taxis y vehículos propios, pero los costes están disparados. Buscamos optimizar esto urgentemente.
Agente: Entiendo. Nuestro servicio podría ayudaros a gestionar mejor esos desplazamientos y reducir costes. ¿Cuántos viajes aproximadamente gestionáis al mes?
Contacto: Aproximadamente unos 3,000 viajes al mes, pero esperamos que aumenten conforme crezcamos.
Agente: ¡Guau! Es un volumen considerable. Creemos que podríamos ofreceros una solución a medida para vuestras necesidades. ¿Tienes alguna objeción o aspecto que te preocupe en particular?
Contacto: No mucho, quizás solo quisiera asegurarme de que la transición sea suave y no interrumpa nuestras operaciones.
Agente: Claro, de eso nos encargamos nosotros. Me gustaría agendar una reunión con nuestra especialista, Cristina Vera, para que te explique cómo podríamos implementarlo. ¿Te parece bien?
Contacto: Perfecto, Diego. Me parece una excelente idea.
Agente: Perfecto, me encargaré de agendar la reunión y enviarte la información. Muchas gracias por tu tiempo, Marta.
Contacto: Gracias a ti, Diego. Espero la documentación entonces.","Marta mostró interés en la solución de MoveUp, acordando una reunión con la especialista para avanzar en la implementación.",Agendar demo/reunión con especialista,Converted
01b9479e-5aa,17aa1611,María Díaz,Director Comercial,Pro Dynamics,Consultoría IT,España,Murcia,826,235134000,Llamada en frío,2025-11-07,"Inicialmente, María mostró un interés moderado en explorar opciones adicionales para la movilidad corporativa, pero manifestó preocupación por los costes.",1,2025-11-14,7,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, María. Soy Laura Gómez de MoveUp, ¿cómo estás hoy?
Contacto: Hola, Laura. Bien, gracias. ¿En qué puedo ayudarte?
Agente: Quería hablar sobre cómo MoveUp puede mejorar la movilidad corporativa de Pro Dynamics. ¿Ustedes utilizan algún servicio actualmente?
Contacto: Sí, ya contamos con un proveedor, aunque siempre estamos abiertos a escuchar propuestas nuevas.
Agente: Perfecto, ¿puedo preguntar cuántos viajes corporativos realizan mensualmente?
Contacto: Alrededor de 300 viajes.
Agente: Muy bien, creo que podríamos ofrecerte una solución más económica. ¿Tienes alguna preocupación principal?
Contacto: Sí, el presupuesto es una gran preocupación para nosotros ahora mismo.
Agente: Entiendo. Podríamos ajustar nuestro servicio a tus necesidades específicas para maximizar el ahorro.
Contacto: Bueno, podríamos considerarlo, pero tendría que verlo con mi equipo.
Agente: Por supuesto, puedo enviar información detallada por correo. ¿Te parece bien?
Contacto: Sí, envíamelo y lo revisaré.
Agente: Perfecto, lo haré de inmediato. Gracias, María.
Contacto: A ti, Laura.",María mostró interés en recibir más información pero enfatizó preocupaciones sobre el presupuesto.,Enviar documentación,Lost
a45a8f88-2af,17aa1611,María Díaz,Director Comercial,Pro Dynamics,Consultoría IT,España,Murcia,826,235134000,Llamada en frío,2025-11-07,"Inicialmente, María mostró un interés moderado en explorar opciones adicionales para la movilidad corporativa, pero manifestó preocupación por los costes.",2,2025-11-19,12,5,María mostró interés en recibir más información pero enfatizó preocupaciones sobre el presupuesto.,Enviar documentación,"Agente: Hola, María. Laura de nuevo, ¿tuviste oportunidad de revisar la información que envié?
Contacto: Hola, Laura. Sí, pero ahora mismo estamos pasando por una reorganización interna y es un momento complicado para cambiar de proveedor.
Agente: Lo entiendo, esos procesos pueden ser complejos. ¿Hay algún cambio que te interesaría ver en nuestra propuesta?
Contacto: En realidad, el precio sigue siendo un problema, y no queremos complicarnos ahora.
Agente: Claro, con la reorganización entiendo que el timing es difícil. ¿Te gustaría agendar una reunión con Roberto, nuestro especialista, para que pueda ofrecerte opciones más acotadas?
Contacto: Podríamos, pero no estoy segura de que ahora sea el momento adecuado.
Agente: Comprendo. ¿Te parece si esperamos un poco y recontacto en unas semanas?
Contacto: Sí, mejor así.
Agente: Perfecto, lo haré. Muchas gracias, María.
Contacto: Gracias a ti.","María expresó que debido a una reorganización interna, no es el mejor momento para buscar cambios, aunque no descarta hablar en el futuro.",Recontactar en X días,Lost
d01f67fc-e32,17aa1611,María Díaz,Director Comercial,Pro Dynamics,Consultoría IT,España,Murcia,826,235134000,Llamada en frío,2025-11-07,"Inicialmente, María mostró un interés moderado en explorar opciones adicionales para la movilidad corporativa, pero manifestó preocupación por los costes.",3,2025-12-04,27,15,"María expresó que debido a una reorganización interna, no es el mejor momento para buscar cambios, aunque no descarta hablar en el futuro.",Recontactar en X días,"Agente: Hola, María. Soy Laura de MoveUp. Quería saber si las cosas han mejorado en cuanto a la reorganización.
Contacto: Hola, Laura. La verdad es que seguimos en el mismo punto y, además, estamos ajustando el presupuesto para el próximo año.
Agente: Entiendo. ¿Crees que podríamos ser una opción en el futuro o deberíamos cerrar esta propuesta por ahora?
Contacto: Creo que, por nuestras prioridades actuales, podríamos cerrar esta opción. No estamos en condiciones de hacer cambios este año.
Agente: Comprendo perfectamente, María. Si en el futuro necesitas revisar esto de nuevo, estamos aquí para ayudarte.
Contacto: Gracias, Laura. Te tendré en cuenta.
Agente: Cuida mucho, María. Hasta luego.
Contacto: Hasta luego.",María decidió no continuar con la propuesta debido a restricciones presupuestarias y la falta de urgencia para cambiar de proveedor.,Cerrar lead - no interesado,Lost
77c9aad4-988,85a8e231,Carlos Jiménez,Director Comercial,Euro Logistics,Seguros,España,Alicante,32,5256000,Formulario web,2026-02-08,"Carlos mostró interés inicial en conocer las opciones de movilidad corporativa para evaluar posibles ahorros, pero mencionó limitaciones presupuestarias.",1,2026-02-11,3,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, Carlos. Soy Marta Díaz de MoveUp. ¿Cómo estás?
Contacto: Hola, Marta. Bien, gracias. ¿En qué puedo ayudarte?
Agente: Quería hablar sobre cómo MoveUp podría optimizar la movilidad de tu empresa. ¿Cuántos viajes realizan mensualmente?
Contacto: Aproximadamente unos 150 viajes.
Agente: Con nuestros servicios, podrías ahorrar hasta un 20% en cada viaje. ¿Qué te parece?
Contacto: Suena bien, pero actualmente trabajamos con otro proveedor y estamos satisfechos.
Agente: Entiendo. Quizás podríamos hacer una comparativa de costos para evaluar si realmente te conviene cambiar.
Contacto: Podría ser, pero ahora mismo el presupuesto es ajustado y no estamos considerando cambios.
Agente: Lo comprendo. ¿Te gustaría recibir más información por correo?
Contacto: Sí, puedes enviarme información y lo reviso.
Agente: Perfecto, te envío la documentación hoy mismo.
Contacto: Gracias, Marta.
Agente: Gracias a ti, Carlos. Hablamos pronto.","Carlos mostró interés en recibir información, pero no está considerando cambios de proveedor por ahora.",Enviar documentación,Lost
b3979797-bfd,85a8e231,Carlos Jiménez,Director Comercial,Euro Logistics,Seguros,España,Alicante,32,5256000,Formulario web,2026-02-08,"Carlos mostró interés inicial en conocer las opciones de movilidad corporativa para evaluar posibles ahorros, pero mencionó limitaciones presupuestarias.",2,2026-02-16,8,5,"Carlos mostró interés en recibir información, pero no está considerando cambios de proveedor por ahora.",Enviar documentación,"Agente: Hola, Carlos. Soy Marta nuevamente. ¿Pudiste revisar la información que te envié?
Contacto: Hola, Marta. Sí, la revisé, pero tengo algunas dudas.
Agente: Claro, dime cuáles son tus inquietudes.
Contacto: No estoy seguro de que el cambio justifique el esfuerzo, además de que estamos en medio de una reorganización interna.
Agente: Entiendo la preocupación. ¿Quizás una demostración podría aclarar cómo podríamos integrarnos sin problemas?
Contacto: Podría ayudar, pero el presupuesto sigue siendo una barrera.
Agente: Podemos personalizar una solución que se ajuste a tus necesidades y presupuesto. ¿Qué tal si agendamos una reunión con nuestra especialista Cristina Vera?
Contacto: Ok, podemos agendarla para la próxima semana.
Agente: Excelente, te envío una invitación para coordinar la mejor hora.
Contacto: De acuerdo, gracias.
Agente: Gracias a ti, Carlos. Hablamos pronto.","Carlos mostró interés en una demo, pero sigue preocupado por el presupuesto y la reorganización interna.",Agendar demo/reunión con especialista,Lost
44dad625-e64,85a8e231,Carlos Jiménez,Director Comercial,Euro Logistics,Seguros,España,Alicante,32,5256000,Formulario web,2026-02-08,"Carlos mostró interés inicial en conocer las opciones de movilidad corporativa para evaluar posibles ahorros, pero mencionó limitaciones presupuestarias.",3,2026-02-23,15,7,"Carlos mostró interés en una demo, pero sigue preocupado por el presupuesto y la reorganización interna.",Agendar demo/reunión con especialista,"Agente: Hola, Carlos. Marta aquí. ¿Listo para la reunión con Cristina?
Contacto: Hola, Marta. He estado pensando y, siendo sincero, no creo que sea el mejor momento para este cambio.
Agente: Entiendo, Carlos. ¿Hay algo específico que te preocupe?
Contacto: Sí, principalmente, el presupuesto y la estabilidad actual con nuestro proveedor.
Agente: Comprendo. ¿Te gustaría que revisáramos esto más adelante, cuando la situación mejore?
Contacto: Podría ser, pero por ahora no estamos interesados en avanzar.
Agente: Gracias por tu sinceridad, Carlos. Siempre estamos aquí si cambias de opinión.
Contacto: Gracias, Marta. Lo tendré en cuenta.
Agente: Que tengas un buen día, Carlos.
Contacto: Igualmente, Marta.",Carlos decide no continuar debido a las restricciones presupuestarias y su satisfacción actual con el proveedor.,Cerrar lead - no interesado,Lost
ccc3d18f-e82,6cb65a63,Alberto Martínez,Responsable de Flota,Flex Consulting,Logística,España,Málaga,6686,728307000,LinkedIn,2026-02-08,Alberto mostró interés en optimizar la gestión de la flota y reducir costos mediante un servicio de movilidad corporativa eficiente.,1,2026-02-13,5,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Alberto, soy Sofía Moreno de MoveUp. ¿Cómo estás hoy?
Contacto: Hola Sofía, estoy bien, gracias. ¿Y tú?
Agente: Muy bien, gracias. Quería saber si tuviste la oportunidad de revisar nuestra propuesta inicial de servicios de movilidad corporativa.
Contacto: Sí, le eché un vistazo, pero tengo algunas dudas sobre cómo se integraría con nuestro volumen actual de viajes.
Agente: Claro, entiendo. Nuestra plataforma es bastante flexible y podemos adaptarnos a las necesidades específicas de Flex Consulting. ¿Cuál es el volumen mensual de viajes que manejan actualmente?
Contacto: Alrededor de 500 viajes mensuales. Estamos buscando optimizar costos y mejorar la eficiencia.
Agente: Perfecto, ese nivel de volumen es manejable para nosotros. ¿Hay algún factor específico que consideras crítico en la decisión? 
Contacto: Sí, el coste y la facilidad de uso son cruciales. También necesitaría saber más sobre el servicio al cliente en caso de incidentes.
Agente: Comprendo. Nuestro servicio al cliente está disponible 24/7 y tenemos un equipo dedicado para atender cualquier incidencia de manera rápida. 
Contacto: Eso suena bien. Me gustaría discutir esto con mi equipo más a fondo. ¿Podríamos organizar una demo o una reunión con un especialista?
Agente: Por supuesto. Puedo coordinar una reunión con nuestra especialista, Elena Navarro, para que puedas ver el servicio en acción y resolver cualquier otra duda.
Contacto: Excelente, eso me ayudaría mucho.
Agente: Perfecto, entonces coordinaré todo para que Elena pueda mostrarles más detalles. ¿Te viene bien la próxima semana?
Contacto: Sí, la próxima semana estaría bien.
Agente: Genial, te enviaré una confirmación con la fecha y hora exactas.
Contacto: Perfecto, gracias Sofía.
Agente: A ti, Alberto, por tu tiempo. Hablamos pronto.",Alberto mostró interés en una reunión para ver detalles del servicio y resolver dudas específicas antes de tomar una decisión.,Agendar demo/reunión con especialista,In Progress
196e0990-676,9feb00db,Cristina Navarro,Director de RRHH,Global Systems,Química,España,Málaga,22,2838000,Email marketing,2026-01-19,Cristina mostró un interés inicial moderado debido a la eficiencia que MoveUp podría aportar a sus viajes corporativos.,1,2026-01-25,6,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Cristina, soy Laura Gómez de MoveUp. ¿Cómo estás?
Contacto: Hola, Laura. Todo bien, gracias. ¿Y tú?
Agente: Muy bien, gracias por preguntar. Quería hablar sobre cómo podríamos optimizar los viajes corporativos en Global Systems. ¿Cómo gestionan actualmente este aspecto?
Contacto: Actualmente usamos una empresa local que nos ha funcionado bien hasta ahora.
Agente: Entiendo, ¿pero sabías que con nuestro servicio podrías reducir costes operativos especialmente en picos de actividad?
Contacto: Sí, pero sinceramente, nuestro presupuesto está bastante ajustado este año.
Agente: Puede que podamos encontrar una solución acorde a su presupuesto. ¿Te gustaría que revisáramos algunas propuestas?
Contacto: Podría estar interesada, pero ahora mismo estamos en medio de una reorganización interna.
Agente: Claro, eso es comprensible. ¿Te parece si te envío más información para que puedas revisarla con calma?
Contacto: Sí, por favor, eso estaría bien.
Agente: Perfecto, te la envío enseguida.","Cristina mencionó una reorganización interna y preocupaciones presupuestarias, pero acordó recibir más información.",Enviar documentación,Lost
86d0af1a-67c,9feb00db,Cristina Navarro,Director de RRHH,Global Systems,Química,España,Málaga,22,2838000,Email marketing,2026-01-19,Cristina mostró un interés inicial moderado debido a la eficiencia que MoveUp podría aportar a sus viajes corporativos.,2,2026-02-01,13,7,"Cristina mencionó una reorganización interna y preocupaciones presupuestarias, pero acordó recibir más información.",Enviar documentación,"Agente: Hola Cristina, soy Laura de nuevo. Espero que hayas tenido tiempo de revisar la información que te envié.
Contacto: Hola Laura, sí, la revisé. Es interesante, pero como mencioné, estamos atados de manos con el presupuesto.
Agente: Entiendo, ¿te gustaría que organizara una reunión con nuestra especialista Elena para ver si podemos ajustar algo más a tus necesidades?
Contacto: No estoy segura, honestamente, nuestra situación no ha cambiado mucho desde la última vez que hablamos.
Agente: Aprecio tu sinceridad. Quizás Elena pueda ofrecerte una perspectiva diferente o alguna solución creativa.
Contacto: Bueno, podría escuchar una propuesta si no compromete mucho tiempo.
Agente: Ideal, coordinaré para que sea breve. ¿Te parece bien la próxima semana?
Contacto: Sí, creo que podríamos hacer un espacio.","Cristina sigue preocupada por el presupuesto, pero aceptó una reunión breve con la especialista.",Agendar demo/reunión con especialista,Lost
